Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
9663,DICKSON,CT,,DICKSON COURT,632B1,UNOFFICIAL PRIVATE STREET NAMES
9549,WOODBINE,ST,,WOODBINE STREET,NA,PRIVATE STREET NAMES
7851,COCO,AVE,,COCO AVENUE,673C2,PUBLIC STREET NAMES
10113,MARFIELD,AVE,,MARFIELD AVENUE,560G7,PRIVATE STREET NAMES
5080,LEVERING,AVE,,LEVERING AVENUE,632A2,PUBLIC STREET NAMES
3601,PEMBROKE,LANE,,PEMBROKE LANE,634E5,PUBLIC STREET NAMES
894,172ND,ST,,172ND STREET,734B7,PUBLIC STREET NAMES
7636,CRESPI,ST,,CRESPI STREET,560A3,PUBLIC STREET NAMES
3297,REDMONT,AVE,,REDMONT AVENUE,504A4,PUBLIC STREET NAMES
6548,FRANLIE,DR,,FRANLIE DRIVE,503E3,PUBLIC STREET NAMES
10221,ELLINGTON,DR,,ELLINGTON DRIVE,593C1,PRIVATE STREET NAMES
5848,HOBART,BLVD,,HOBART BOULEVARD,593J2,PUBLIC STREET NAMES
9388,ALMAR,AVE,,ALMAR AVENUE,630J5,PUBLIC STREET NAMES
662,DAILY,DR,,DAILY DRIVE,531E2,PRIVATE STREET NAMES
109,VISTA DEL MAR,,,VISTA DEL MAR,NA,PRIVATE STREET NAMES
9999,HOLLOW SPRINGS,DR,,HOLLOW SPRINGS DRIVE,480F7,PUBLIC STREET NAMES
3638,PATRICE,PL,,PATRICE PLACE,764B1,PUBLIC STREET NAMES
2016,ULYSSES,ST,,ULYSSES STREET,595A5,PUBLIC STREET NAMES
9718,ST JOHN,ST,,ST JOHN STREET,634H2,UNOFFICIAL PRIVATE STREET NAMES
9390,ALMADEN,CT,,ALMADEN COURT,592A2,PUBLIC STREET NAMES
4778,MAGNETIC,TER,,MAGNETIC TERRACE,592G4,PUBLIC STREET NAMES
5304,LAKERIDGE,DR,,LAKERIDGE DRIVE,593E1,PUBLIC STREET NAMES
9935,VIA SAN MIGUEL,,,VIA SAN MIGUEL,482E3,PRIVATE ROADWAY NAMES
182,TOWER,LANE,,TOWER LANE,592D6,PRIVATE STREET NAMES
10967,LIAM,LANE,,LIAM LANE,560G1,PRIVATE STREET NAMES
8951,BARRYKNOLL,WALK,,BARRYKNOLL WALK,594H2,PUBLIC STREET NAMES
4136,NASH,DR,,NASH DRIVE,592J3,PUBLIC STREET NAMES
8111,CAVALIER,ST,,CAVALIER STREET,559H4,PUBLIC STREET NAMES
1720,WALLACE,AVE,,WALLACE AVENUE,634E1,PUBLIC STREET NAMES
10078,BAUHANIA,CT,,BAUHANIA COURT,559J1,PRIVATE ROADWAY NAMES
3117,RODIN,PL,,RODIN PLACE,564H6,PUBLIC STREET NAMES
8807,BERGER,PL,,BERGER PLACE,702C2,PUBLIC STREET NAMES
4060,NOAKES,ST,,NOAKES STREET,675C2,PUBLIC STREET NAMES
1760,VISTA GLORIOSA,DR,,VISTA GLORIOSA DRIVE,594J5,PUBLIC STREET NAMES
10553,LONZO,ST,,LONZO STREET,504A2,PRIVATE STREET NAMES
8167,CASANOVA,ST,,CASANOVA STREET,594H7,PUBLIC STREET NAMES
8495,BROMONT,AVE,,BROMONT AVENUE,482C4,PUBLIC STREET NAMES
10103,ASHURST,LANE,,ASHURST LANE,560H6,PRIVATE STREET NAMES
4636,MARQUEZ,AVE,,MARQUEZ AVENUE,630H5,PUBLIC STREET NAMES
6377,GLASGOW,CT,,GLASGOW COURT,703A1,PUBLIC STREET NAMES
1095,34TH,ST,,34TH STREET,854B1,PUBLIC STREET NAMES
7296,DOMINGO,ROAD,,DOMINGO ROAD,559J4,PUBLIC STREET NAMES
3727,PALORA,ST,,PALORA STREET,561C3,PUBLIC STREET NAMES
1179,15TH,ST,,15TH STREET,675C2,PUBLIC STREET NAMES
4883,LOS GRANDES,WAY,,LOS GRANDES WAY,593H2,PUBLIC STREET NAMES
3649,PASKENTA,ROAD,,PASKENTA ROAD,631B4,PUBLIC STREET NAMES
5870,HILLSBORO,AVE,,HILLSBORO AVENUE,632H5,PUBLIC STREET NAMES
5490,KENMORE,AVE,,KENMORE AVENUE,593J3,PUBLIC STREET NAMES
8899,BEAUMONT,ST,,BEAUMONT STREET,NA,PUBLIC STREET NAMES
10844,FORTUNA,LANE,,FORTUNA LANE,502A6,PRIVATE ROADWAY NAMES
7580,CUMBERLAND,AVE,,CUMBERLAND AVENUE,594B4,PUBLIC STREET NAMES
4720,MANTIS,AVE,,MANTIS AVENUE,823H7,PUBLIC STREET NAMES
2453,STONE CANYON,AVE,,STONE CANYON AVENUE,561J6,PUBLIC STREET NAMES
10506,TERI,CT,,TERI COURT,529J2,PRIVATE ROADWAY NAMES
2990,RUGGIERO,AVE,,RUGGIERO AVENUE,503A1,PUBLIC STREET NAMES
1675,WATTLES,DR,,WATTLES DRIVE,593C3,PUBLIC STREET NAMES
2597,SIMONDS,ST,,SIMONDS STREET,501H1,PUBLIC STREET NAMES
9715,RIDGE,CIR,,RIDGE CIRCLE,591F3,UNOFFICIAL PRIVATE STREET NAMES
6967,ELINDA,PL,,ELINDA PLACE,503A5,PUBLIC STREET NAMES
10453,ANTELOPE,ROAD,,ANTELOPE ROAD,592D2,PRIVATE STREET NAMES
1952,VALLEY VISTA,BLVD,,VALLEY VISTA BOULEVARD,562B5,PUBLIC STREET NAMES
209,STONEY,LANE,,STONEY LANE,591E4,PRIVATE STREET NAMES
4140,NARANJA,ROAD,,NARANJA ROAD,560C5,PUBLIC STREET NAMES
10696,ENCINO,LANE,,ENCINO LANE,561B3,PRIVATE STREET NAMES
762,BOCA DE CANON,LANE,,BOCA DE CANON LANE,631D1,PRIVATE STREET NAMES
702,CINCO,DR,,CINCO DRIVE,562H6,PRIVATE STREET NAMES
5092,LERDO,AVE,,LERDO AVENUE,481A7,PUBLIC STREET NAMES
1523,WILD ROSE,LANE,,WILD ROSE LANE,NA,PUBLIC STREET NAMES
10175,AHWANEE,LANE,,AHWANEE LANE,480E7,PRIVATE STREET NAMES
7243,DON MARIANO,DR,,DON MARIANO DRIVE,673D3,PUBLIC STREET NAMES
5732,HYDE,ST,,HYDE STREET,595F6,PUBLIC STREET NAMES
3309,RAYNOL,ST,,RAYNOL STREET,595C6,PUBLIC STREET NAMES
10043,BOBBYBOYAR,AVE,,BOBBYBOYAR AVENUE,529G4,PRIVATE STREET NAMES
10693,PARK PASEO,,,PARK PASEO,634J4,PRIVATE STREET NAMES
7887,CLEMENS,AVE,,CLEMENS AVENUE,529F3,PUBLIC STREET NAMES
8185,CARRILLO,DR,,CARRILLO DRIVE,633A3,PUBLIC STREET NAMES
6280,GONZAGA,AVE,,GONZAGA AVENUE,702E3,PUBLIC STREET NAMES
9856,STETSON,,,STETSON,481G1,UNOFFICIAL PRIVATE STREET NAMES
5727,HYTHE,CT,,HYTHE COURT,592C1,PUBLIC STREET NAMES
3357,RAINIER,ST,,RAINIER STREET,533B2,PUBLIC STREET NAMES
7720,CORISCO,ST,,CORISCO STREET,500D7,PUBLIC STREET NAMES
9333,ALVERN,CIR,,ALVERN CIRCLE,673A7,PUBLIC STREET NAMES
9661,DE NEVE,DR,,DE NEVE DRIVE,632A1,UNOFFICIAL PRIVATE STREET NAMES
3941,OAKWOOD,CT,,OAKWOOD COURT,671J5,PUBLIC STREET NAMES
7147,DULUTH,LANE,,DULUTH LANE,592A5,PUBLIC STREET NAMES
1077,40TH,ST,,40TH STREET,854C2,PUBLIC STREET NAMES
7005,EL CABALLERO,DR,,EL CABALLERO DRIVE,560H4,PUBLIC STREET NAMES
7146,DUMETZ,ROAD,,DUMETZ ROAD,560A4,PUBLIC STREET NAMES
8209,CARLYLE,ST,,CARLYLE STREET,594G3,PUBLIC STREET NAMES
5531,KADOTA,ST,,KADOTA STREET,481H2,PUBLIC STREET NAMES
10000,FITNESS,DR,,FITNESS DRIVE,823J1,PRIVATE STREET NAMES
950,116TH,PL,,116TH PLACE,704E7,PUBLIC STREET NAMES
2742,SEPULVEDA,BLVD,,SEPULVEDA BOULEVARD,481E4,PUBLIC STREET NAMES
1603,WESTHOLME,AVE,,WESTHOLME AVENUE,632B2,PUBLIC STREET NAMES
5952,HEPNER,AVE,,HEPNER AVENUE,565C7,PUBLIC STREET NAMES
4000,NOVGOROD,ST,,NOVGOROD STREET,595E5,PUBLIC STREET NAMES
5031,LINDA VISTA,TER,,LINDA VISTA TERRACE,595F6,PUBLIC STREET NAMES
3299,REDFIELD,AVE,,REDFIELD AVENUE,595D3,PUBLIC STREET NAMES
9016,BALLINGER,ST,,BALLINGER STREET,501D6,PUBLIC STREET NAMES
3113,ROGERS,AVE,,ROGERS AVENUE,635A6,PUBLIC STREET NAMES
2237,TERRACE,DR,,TERRACE DRIVE,595C2,PUBLIC STREET NAMES
2625,SIERRA,LANE,,SIERRA LANE,480G7,PUBLIC STREET NAMES
4274,MONTERO,AVE,,MONTERO AVENUE,482A2,PUBLIC STREET NAMES
10820,SERENADE,LANE,,SERENADE LANE,794A1,LIMITED ACCESS AREA NAMES
408,MORTON,PL,,MORTON PLACE,35D5,PRIVATE STREET NAMES
2712,SHADYCOVE,AVE,,SHADYCOVE AVENUE,533D3,PUBLIC STREET NAMES
8013,CHARMION,LANE,,CHARMION LANE,561C4,PUBLIC STREET NAMES
1727,WALDON,PL,,WALDON PLACE,595B6,PUBLIC STREET NAMES
10897,LUCKY,WAY,,LUCKY WAY,504A3,PRIVATE STREET NAMES
5677,INWOOD,DR,,INWOOD DRIVE,562D6,PUBLIC STREET NAMES
1424,WOODFIELD,PL,,WOODFIELD PLACE,561G6,PUBLIC STREET NAMES
6252,GOYA,ST,,GOYA STREET,481C4,PUBLIC STREET NAMES
7812,COLLINS,ST,,COLLINS STREET,563B1,PUBLIC STREET NAMES
8214,CARLSBAD,ST,,CARLSBAD STREET,482A6,PUBLIC STREET NAMES
2325,SUTRO,AVE,,SUTRO AVENUE,673G2,PUBLIC STREET NAMES
5824,HOLLYGLEN,PL,,HOLLYGLEN PLACE,562G6,PUBLIC STREET NAMES
5345,LA CIENEGA,AVE,,LA CIENEGA AVENUE,632J7,PUBLIC STREET NAMES
1279,AVENUE 40,,,AVENUE 40,564H6,PUBLIC STREET NAMES
7523,DANNYBOYAR,AVE,,DANNYBOYAR AVENUE,529G6,PUBLIC STREET NAMES
2539,SOUTHWEST,DR,,SOUTHWEST DRIVE,673F7,PUBLIC STREET NAMES
10455,PESARO,WAY,,PESARO WAY,500D1,PRIVATE STREET NAMES
1373,WYCLIFF,AVE,,WYCLIFF AVENUE,823H4,PUBLIC STREET NAMES
1996,UTAH,ST,,UTAH STREET,634J4,PUBLIC STREET NAMES
7326,DITMAN,AVE,,DITMAN AVENUE,595D7,PUBLIC STREET NAMES
9673,FELICIDAD,,,FELICIDAD,823F7,UNOFFICIAL PRIVATE STREET NAMES
6485,GAMBLE,AVE,,GAMBLE AVENUE,794G4,PUBLIC STREET NAMES
9191,NEUTRA,PL,,NEUTRA PLACE,594D5,PUBLIC STREET NAMES
6935,ELLSWORTH,ST,,ELLSWORTH STREET,594B7,PUBLIC STREET NAMES
3914,O'FARRELL,ST,,O'FARRELL STREET,824B4,PUBLIC STREET NAMES
10237,OTTO,LANE,,OTTO LANE,794A3,PRIVATE ROADWAY NAMES
5559,JORDERR,AVE,,JORDERR AVENUE,593A1,PUBLIC STREET NAMES
4625,MARSON,ST,,MARSON STREET,531H3,PUBLIC STREET NAMES
9140,ARVILLA,AVE,,ARVILLA AVENUE,533B3,PUBLIC STREET NAMES
1436,WOODACRES,ROAD,,WOODACRES ROAD,40E4,PUBLIC STREET NAMES
9032,BAILEY,ST,,BAILEY STREET,634A4,PUBLIC STREET NAMES
9192,ARGAN,AVE,,ARGAN AVENUE,672F4,PUBLIC STREET NAMES
8247,CAPE COTTAGE,LANE,,CAPE COTTAGE LANE,482D4,PUBLIC STREET NAMES
1359,YATES,ST,,YATES STREET,503J4,PUBLIC STREET NAMES
2541,SOUTH VENICE,BLVD,,SOUTH VENICE BOULEVARD,672A5,PUBLIC STREET NAMES
6962,ELKGROVE,AVE,,ELKGROVE AVENUE,671J4,PUBLIC STREET NAMES
1638,WELLER,PL,,WELLER PLACE,559F3,PUBLIC STREET NAMES
5921,HIGHGATE,AVE,,HIGHGATE AVENUE,565C7,PUBLIC STREET NAMES
6639,FIUME,WALK,,FIUME WALK,561G5,PUBLIC STREET NAMES
3574,PESCADORES,AVE,,PESCADORES AVENUE,823H6,PUBLIC STREET NAMES
10002,CLASSICS,DR,,CLASSICS DRIVE,481A5,PRIVATE STREET NAMES
9128,ASHLEY OAKS,,,ASHLEY OAKS,561D4,PUBLIC STREET NAMES
8575,BRAND,BLVD,,BRAND BOULEVARD,482D5,PUBLIC STREET NAMES
7614,CRISWELL,ST,,CRISWELL STREET,529J6,PUBLIC STREET NAMES
1360,YARNELL,ST,,YARNELL STREET,481F1,PUBLIC STREET NAMES
3760,PAIGE,ST,,PAIGE STREET,595C5,PUBLIC STREET NAMES
3025,ROXBURGH,PL,,ROXBURGH PLACE,480H6,PUBLIC STREET NAMES
3458,POWERS,PL,,POWERS PLACE,634B5,PUBLIC STREET NAMES
6039,HARTFORD,AVE,,HARTFORD AVENUE,634D3,PUBLIC STREET NAMES
10088,CORALBELL,LANE,,CORALBELL LANE,529J7,PRIVATE ROADWAY NAMES
9029,BAJIO,CT,,BAJIO COURT,561D5,PUBLIC STREET NAMES
216,STASSI,LANE,,STASSI LANE,631C7,PRIVATE STREET NAMES
2749,SENDERO,PL,,SENDERO PLACE,560H4,PUBLIC STREET NAMES
3788,OWENS,ST,,OWENS STREET,504A3,PUBLIC STREET NAMES
9830,DEARBORN,CT,,DEARBORN COURT,502F1,PRIVATE ROADWAY NAMES
129,VIA SIENA,,,VIA SIENA,533D3,PRIVATE STREET NAMES
3741,PALM GROVE,AVE,,PALM GROVE AVENUE,633D6,PUBLIC STREET NAMES
1100,32ND,ST,,32ND STREET,674G2,PUBLIC STREET NAMES
2306,SYLVAN,ST,,SYLVAN STREET,532A7,PUBLIC STREET NAMES
1975,VALLECITO,DR,,VALLECITO DRIVE,823G6,PUBLIC STREET NAMES
10396,LOIS,CT,,LOIS COURT,481A7,PRIVATE STREET NAMES
9279,ANDES,WALK,,ANDES WALK,595D2,PUBLIC STREET NAMES
3685,PARK ORA,,,PARK ORA,559G5,PUBLIC STREET NAMES
4293,MONT EAGLE,PL,,MONT EAGLE PLACE,595A1,PUBLIC STREET NAMES
8179,CARSON,ST,,CARSON STREET,764C6,PUBLIC STREET NAMES
2950,ST ELMO,DR,,ST ELMO DRIVE,633D5,PUBLIC STREET NAMES
10813,PASEO CELESTE,,,PASEO CELESTE,500D1,PRIVATE ROADWAY NAMES
5939,HERVEY,ST,,HERVEY STREET,632J6,PUBLIC STREET NAMES
1417,WOODLAND,DR,,WOODLAND DRIVE,824A5,PUBLIC STREET NAMES
9617,TURTLE SPRINGS,CT,,TURTLE SPRINGS COURT,480F6,PRIVATE STREET NAMES
6750,FAIRGROVE,AVE,,FAIRGROVE AVENUE,504B4,PUBLIC STREET NAMES
6465,GARRICK,AVE,,GARRICK AVENUE,482C1,PUBLIC STREET NAMES
9256,ANN,ST,,ANN STREET,634H2,PUBLIC STREET NAMES
1814,VIEWCREST,ROAD,,VIEWCREST ROAD,562G6,PUBLIC STREET NAMES
5917,HIGHLAND,AVE,,HIGHLAND AVENUE,633E1,PUBLIC STREET NAMES
272,RUE DE VALLEE,,,RUE DE VALLEE,593B1,PRIVATE STREET NAMES
340,PASEO DE LOS ARBOLES,,,PASEO DE LOS ARBOLES,630F2,PRIVATE STREET NAMES
1528,WILCOX,AVE,,WILCOX AVENUE,593E3,PUBLIC STREET NAMES
7070,EASTWIND,ST,,EASTWIND STREET,671J7,PUBLIC STREET NAMES
7267,DONA NENITA,PL,,DONA NENITA PLACE,592J1,PUBLIC STREET NAMES
9578,CORAL,DR,,CORAL DRIVE,NA,PUBLIC STREET NAMES
2307,SYLMAR,AVE,,SYLMAR AVENUE,502A6,PUBLIC STREET NAMES
1556,WHISTLER,LANE,,WHISTLER LANE,481C4,PUBLIC STREET NAMES
5591,JENNY,AVE,,JENNY AVENUE,NA,PUBLIC STREET NAMES
6944,ELLETT,PL,,ELLETT PLACE,594C7,PUBLIC STREET NAMES
5416,KINNEY,CIR,,KINNEY CIRCLE,594H2,PUBLIC STREET NAMES
6823,ESPARTO,ROAD,,ESPARTO ROAD,560A5,PUBLIC STREET NAMES
3848,OREO,PL,,OREO PLACE,630J4,PUBLIC STREET NAMES
4084,NEWHOME,AVE,,NEWHOME AVENUE,503F3,PUBLIC STREET NAMES
2670,SHERMAN,AVE,,SHERMAN AVENUE,734B7,PUBLIC STREET NAMES
4875,LOS TILOS,ROAD,,LOS TILOS ROAD,593D3,PUBLIC STREET NAMES
8308,CAMELLO,ROAD,,CAMELLO ROAD,560B5,PUBLIC STREET NAMES
9168,ARMOUR,AVE,,ARMOUR AVENUE,595D6,PUBLIC STREET NAMES
2682,SHELLEY,ST,,SHELLEY STREET,595G5,PUBLIC STREET NAMES
8644,BONANZA,ST,,BONANZA STREET,502C5,PUBLIC STREET NAMES
9078,AVENIDA ORIENTE,,,AVENIDA ORIENTE,560J2,PUBLIC STREET NAMES
4531,MCGHIE,AVE,,MCGHIE AVENUE,635F2,PUBLIC STREET NAMES
2222,TEXANIO,TR,,TEXANIO TRAIL,529D2,PUBLIC STREET NAMES
6681,FERNGLEN,AVE,,FERNGLEN AVENUE,503J4,PUBLIC STREET NAMES
9721,SANTA MARIA,ROAD,,SANTA MARIA ROAD,560D6,UNOFFICIAL PRIVATE STREET NAMES
5150,LEACH,ST,,LEACH STREET,482E2,PUBLIC STREET NAMES
7217,DORCAS,PL,,DORCAS PLACE,563G7,PUBLIC STREET NAMES
4374,MILLMARK GROVE,ST,,MILLMARK GROVE STREET,824A2,PUBLIC STREET NAMES
8191,CAROLUS,DR,,CAROLUS DRIVE,593G1,PUBLIC STREET NAMES
6978,ELECTRIC,AVE,,ELECTRIC AVENUE,671H5,PUBLIC STREET NAMES
7381,DENROCK,AVE,,DENROCK AVENUE,702F1,PUBLIC STREET NAMES
8446,BRYSON,ST,,BRYSON STREET,502D7,PUBLIC STREET NAMES
1570,WEXFORD,DR,,WEXFORD DRIVE,504B6,PUBLIC STREET NAMES
9428,ALERION,PL,,ALERION PLACE,560D3,PUBLIC STREET NAMES
2470,STERLING,WALK,,STERLING WALK,595E4,PUBLIC STREET NAMES
3867,ONEONTA,DR,,ONEONTA DRIVE,595A2,PUBLIC STREET NAMES
1405,WOODMAN,PL,,WOODMAN PLACE,532C4,PUBLIC STREET NAMES
11328,CEDAR,WAY,,CEDAR WAY,529G1,LIMITED ACCESS AREA NAMES
11031,BIG CANYON,DR,,BIG CANYON DRIVE,503G1,PRIVATE STREET NAMES
8031,CHAPTER,DR,,CHAPTER DRIVE,560D4,PUBLIC STREET NAMES
5973,HELENDALE,AVE,,HELENDALE AVENUE,503J3,PUBLIC STREET NAMES
3802,OUTLOOK,AVE,,OUTLOOK AVENUE,595D2,PUBLIC STREET NAMES
6057,HARKER,ST,,HARKER STREET,824B4,PUBLIC STREET NAMES
9969,JESSICA,PL,,JESSICA PLACE,481A5,PUBLIC STREET NAMES
2059,TUDOR,DR,,TUDOR DRIVE,561E6,PUBLIC STREET NAMES
1933,VAN NESS,AVE,,VAN NESS AVENUE,593G4,PUBLIC STREET NAMES
1955,VALLEY SPRING,PL,,VALLEY SPRING PLACE,562J5,PUBLIC STREET NAMES
7056,ECHO,ST,,ECHO STREET,595D2,PUBLIC STREET NAMES
5554,JOVITA,PL,,JOVITA PLACE,500D5,PUBLIC STREET NAMES
2647,SHIRLEY,AVE,,SHIRLEY AVENUE,500F2,PUBLIC STREET NAMES
4187,MUIRFIELD,ROAD,,MUIRFIELD ROAD,633F2,PUBLIC STREET NAMES
715,CAZADOR,CT,,CAZADOR COURT,594H3,PRIVATE STREET NAMES
5266,LANGDALE,AVE,,LANGDALE AVENUE,564J7,PUBLIC STREET NAMES
9607,PARK DULCE,,,PARK DULCE,559G5,PRIVATE ROADWAY NAMES
5214,LA SHELL,DR,,LA SHELL DRIVE,504B6,PUBLIC STREET NAMES
3670,PARSONS,TR,,PARSONS TRAIL,504A3,PUBLIC STREET NAMES
4287,MONTECITO,ST,,MONTECITO STREET,595B6,PUBLIC STREET NAMES
1569,WEXFORD,PL,,WEXFORD PLACE,504B6,PUBLIC STREET NAMES
10257,RUSTIC CREEK,LANE,,RUSTIC CREEK LANE,631C5,PRIVATE STREET NAMES
10565,CHICK HEARN,CT,,CHICK HEARN COURT,634D5,PUBLIC STREET NAMES
3275,REGALO,ROAD,,REGALO ROAD,559H4,PUBLIC STREET NAMES
8188,CARPENTER,AVE,,CARPENTER AVENUE,532G7,PUBLIC STREET NAMES
2129,TORRANCE,PL,,TORRANCE PLACE,NA,PUBLIC STREET NAMES
4420,MESITA,WAY,,MESITA WAY,631C6,PUBLIC STREET NAMES
1502,WILLOWBROOK,AVE,,WILLOWBROOK AVENUE,704G5,PUBLIC STREET NAMES
4576,MAYALL,ST,,MAYALL STREET,501G4,PUBLIC STREET NAMES
7749,COPA DE ORO,ROAD,,COPA DE ORO ROAD,592B7,PUBLIC STREET NAMES
10328,SHORT,LANE,,SHORT LANE,824E4,PRIVATE ROADWAY NAMES
8128,CASWELL,AVE,,CASWELL AVENUE,601A6,PUBLIC STREET NAMES
5226,LA RUE,ST,,LA RUE STREET,502A2,PUBLIC STREET NAMES
2529,SPINNAKER,ST,,SPINNAKER STREET,701J2,PUBLIC STREET NAMES
3270,REID,ST,,REID STREET,504C5,PUBLIC STREET NAMES
665,CYPRESS,WAY,,CYPRESS WAY,NA,PRIVATE STREET NAMES
2392,SUNBEAM,DR,,SUNBEAM DRIVE,594H2,PUBLIC STREET NAMES
8824,BENNER,PL,,BENNER PLACE,561C5,PUBLIC STREET NAMES
3149,ROCCA,CT,,ROCCA COURT,592A6,PUBLIC STREET NAMES
6287,GOLDEN VALLEY,LANE,,GOLDEN VALLEY LANE,481C3,PUBLIC STREET NAMES
9846,EAGLE MOUNTAIN,ST,,EAGLE MOUNTAIN STREET,529E2,PRIVATE STREET NAMES
2200,THORNTON,ST,,THORNTON STREET,635C4,PUBLIC STREET NAMES
4238,MORENO,AVE,,MORENO AVENUE,631F5,PUBLIC STREET NAMES
9984,SYLVIA,AVE,,SYLVIA AVENUE,560G1,PRIVATE STREET NAMES
8259,CANYON,COVE,,CANYON COVE,593G2,PUBLIC STREET NAMES
2132,TORCH,ST,,TORCH STREET,559D1,PUBLIC STREET NAMES
7618,CREWE,ST,,CREWE STREET,532D5,PUBLIC STREET NAMES
5761,HUBBARD,ST,,HUBBARD STREET,482E1,PUBLIC STREET NAMES
7239,DONNA,AVE,,DONNA AVENUE,500G4,PUBLIC STREET NAMES
670,CRYSTAL RIDGE,LANE,,CRYSTAL RIDGE LANE,480E6,PRIVATE STREET NAMES
5165,LA VALLE,ST,,LA VALLE STREET,482A2,PUBLIC STREET NAMES
10840,PHOENIX,PL,,PHOENIX PLACE,502E6,PRIVATE ROADWAY NAMES
4753,MALLARD,ST,,MALLARD STREET,595C7,PUBLIC STREET NAMES
4841,LUCILLE,AVE,,LUCILLE AVENUE,672B4,PUBLIC STREET NAMES
10630,SHORE CLIFF,DR,,SHORE CLIFF DRIVE,702C2,PUBLIC STREET NAMES
10625,PINE HILL,DR,,PINE HILL DRIVE,503A3,PRIVATE ROADWAY NAMES
991,90TH,PL,,90TH PLACE,703J3,PUBLIC STREET NAMES
8611,BOUNDARY,AVE,,BOUNDARY AVENUE,595C6,PUBLIC STREET NAMES
6707,FAWNRIDGE,DR,,FAWNRIDGE DRIVE,592D5,PUBLIC STREET NAMES
3707,PARION,CT,,PARION COURT,559E3,PUBLIC STREET NAMES
1205,9TH,PL,,9TH PLACE,634F6,PUBLIC STREET NAMES
6739,FALL,AVE,,FALL AVENUE,594D5,PUBLIC STREET NAMES
5437,KIMBERLY,AVE,,KIMBERLY AVENUE,704G5,PUBLIC STREET NAMES
3403,Q,ST,,Q STREET,794G4,PUBLIC STREET NAMES
10584,VINTAGE,PL,,VINTAGE PLACE,500E1,PRIVATE ROADWAY NAMES
2819,SARITA,PL,,SARITA PLACE,560G5,PUBLIC STREET NAMES
3991,NUTMEG,AVE,,NUTMEG AVENUE,672E4,PUBLIC STREET NAMES
4364,MILWOOD,AVE,,MILWOOD AVENUE,671J5,PUBLIC STREET NAMES
6283,GOLONDRINA,PL,,GOLONDRINA PLACE,560B5,PUBLIC STREET NAMES
3746,PALMER,DR,,PALMER DRIVE,564G6,PUBLIC STREET NAMES
9666,DOUBLE EE RANCH,ROAD,,DOUBLE EE RANCH ROAD,560C6,UNOFFICIAL PRIVATE STREET NAMES
7769,CONCORDIA,WALK,,CONCORDIA WALK,673H5,PUBLIC STREET NAMES
3243,REXFORD,DR,,REXFORD DRIVE,632G4,PUBLIC STREET NAMES
536,HOLMBY PARK,LANE,,HOLMBY PARK LANE,592C7,PRIVATE STREET NAMES
5967,HELMSDALE,CIR,,HELMSDALE CIRCLE,529F5,PUBLIC STREET NAMES
3780,OZONE,CT,,OZONE COURT,671G5,PUBLIC STREET NAMES
4353,MINES,AVE,,MINES AVENUE,675B1,PUBLIC STREET NAMES
9153,ARROYO,ST,,ARROYO STREET,482D6,PUBLIC STREET NAMES
5894,HILL,PL,,HILL PLACE,634G2,PUBLIC STREET NAMES
8515,BRISTOL,CIR,SOUTH,BRISTOL CIRCLE SOUTH,631E4,PUBLIC STREET NAMES
8664,BOCA,AVE,,BOCA AVENUE,635D2,PUBLIC STREET NAMES
10895,ROBERTSON,LANE,,ROBERTSON LANE,NA,PUBLIC STREET NAMES
7090,EARLHAM,ST,,EARLHAM STREET,631A6,PUBLIC STREET NAMES
707,CHAUTAUQUA,BLVD,,CHAUTAUQUA BOULEVARD,631B3,PRIVATE STREET NAMES
8626,BORA BORA,WAY,,BORA BORA WAY,701J1,PUBLIC STREET NAMES
651,DENISE,LANE,,DENISE LANE,529G2,PRIVATE STREET NAMES
10580,USC MC CARTHY,WAY,,USC MC CARTHY WAY,674B1,PRIVATE ROADWAY NAMES
8898,BEAUVAIS,AVE,,BEAUVAIS AVENUE,595A4,PUBLIC STREET NAMES
2288,TAMPA,AVE,,TAMPA AVENUE,480G6,PUBLIC STREET NAMES
9020,BALERIA,DR,,BALERIA DRIVE,823G6,PUBLIC STREET NAMES
8568,BRAXTON,PL,,BRAXTON PLACE,481C5,PUBLIC STREET NAMES
207,SUMMER HOLLY,CIR,,SUMMER HOLLY CIRCLE,592A1,PRIVATE STREET NAMES
5920,HIGHGROVE,TER,,HIGHGROVE TERRACE,565E7,PUBLIC STREET NAMES
2528,SPIRES,ST,,SPIRES STREET,529F3,PUBLIC STREET NAMES
2128,TORREON,DR,,TORREON DRIVE,560B5,PUBLIC STREET NAMES
1342,YOSEMITE,DR,,YOSEMITE DRIVE,565A6,PUBLIC STREET NAMES
10581,ROCKETDYNE,DRWY,,ROCKETDYNE DRIVEWAY,530B6,PRIVATE ROADWAY NAMES
10642,SOLANA,CT,,SOLANA COURT,634J4,PRIVATE ROADWAY NAMES
9601,CARLEEN,CT,,CARLEEN COURT,503H2,PRIVATE ROADWAY NAMES
4171,MURIETTA,AVE,,MURIETTA AVENUE,502A7,PUBLIC STREET NAMES
5949,HERKIMER,ST,,HERKIMER STREET,594D3,PUBLIC STREET NAMES
1003,83RD,PL,,83RD PLACE,704A2,PUBLIC STREET NAMES
675,CREST,PL,,CREST PLACE,592G1,PRIVATE STREET NAMES
5904,HIGH TOWER,DR,,HIGH TOWER DRIVE,593E3,PUBLIC STREET NAMES
